0,0.000000,0.000000,0.000000,12694446
1,0.000000,0.000000,0.000000,6572616
2,0.000000,0.000000,0.000000,6443857
3,0.000000,0.000000,0.000000,6575185
4,0.000000,0.000000,0.000000,6378319
5,0.000000,0.000000,0.000000,6115930
6,0.000000,0.000000,0.000000,6378580
7,0.000000,0.000000,0.000000,6640460
8,0.000000,0.000000,0.000000,8743788
9,0.000000,0.000000,0.000000,12829630
10,0.000000,0.000000,0.000000,9732735
11,0.000000,0.000000,0.000000,6971742
12,0.000000,0.000000,0.000000,11255453
13,0.000000,0.000000,0.000000,15065811
14,0.000000,0.000000,0.000000,9589853
15,0.000000,0.000000,0.000000,6967896
16,0.000000,0.000000,0.000000,6640985
17,0.000000,0.000000,0.000000,6313303
18,0.000000,0.000000,0.000000,6313048
19,0.000000,0.000000,0.000000,5984340
20,0.000000,0.000000,0.000000,5787475
21,0.000000,0.000000,0.000000,6312012
22,0.000000,0.000000,0.000000,6312281
23,0.000000,0.000000,0.000000,6508889
24,0.000000,0.000000,0.000000,6504773
25,0.000000,0.000000,0.000000,9391242
26,0.000000,0.000000,0.000000,14718673
27,0.000000,0.000000,0.000000,16711411
28,0.000000,0.000000,0.000000,7498068
29,0.000000,0.000000,0.000000,5853271
30,0.000000,0.000000,0.000000,6049878
31,0.000000,0.000000,0.000000,5985110
32,0.000000,0.000000,0.000000,5788502
33,0.000000,0.000000,0.000000,6116442
34,0.000000,0.000000,0.000000,6443866
35,0.000000,0.000000,0.000000,6115668
36,0.000000,0.000000,0.000000,6049875
37,0.000000,0.000000,0.000000,6114898
38,0.000000,0.000000,0.000000,5459280
39,0.000000,0.000000,0.000000,5721170
40,0.000000,0.000000,0.000000,5918549
41,0.000000,0.000000,0.000000,6510683
42,0.000000,0.000000,0.000000,4407096
43,0.000000,0.000000,0.000000,16711422
44,0.000000,0.000000,0.000000,16711422
45,0.000000,0.000000,0.000000,16711422
46,0.000000,0.000000,0.000000,9568525
47,0.000000,0.000000,0.000000,7234406
48,0.000000,0.000000,0.000000,6774627
49,0.000000,0.000000,0.000000,7036007
50,0.000000,0.000000,0.000000,7561323
51,0.000000,0.000000,0.000000,6773339
52,0.000000,0.000000,0.000000,6247000
53,0.000000,0.000000,0.000000,5852497
54,0.000000,0.000000,0.000000,5785431
55,0.000000,0.000000,0.000000,5984867
56,0.000000,0.000000,0.000000,5587278
57,0.000000,0.000000,0.000000,5257545
58,0.000000,0.000000,0.000000,4930604
59,0.000000,0.000000,0.000000,4137551
60,0.000000,0.000000,0.000000,5128271
61,0.000000,0.000000,0.000000,5015630
62,0.000000,0.000000,0.000000,4467779
63,0.000000,0.000000,0.000000,5194061
64,0.000000,0.000000,0.000000,4866878
65,0.000000,0.000000,0.000000,4998985
66,0.000000,0.000000,0.000000,5649229
67,0.000000,0.000000,0.000000,6173492
68,0.000000,0.000000,0.000000,4735558
69,0.000000,0.000000,0.000000,4594215
70,0.000000,0.000000,0.000000,8592006
71,0.000000,0.000000,0.000000,13878480
72,0.000000,0.000000,0.000000,6497837
73,0.000000,0.000000,0.000000,9850484
74,0.000000,0.000000,0.000000,8388896
75,0.000000,0.000000,0.000000,8800311
76,0.000000,0.000000,0.000000,8297343
77,0.000000,0.000000,0.000000,5056284
78,0.000000,0.000000,0.000000,5062980
79,0.000000,0.000000,0.000000,5130825
80,0.000000,0.000000,0.000000,5261133
81,0.000000,0.000000,0.000000,5261643
82,0.000000,0.000000,0.000000,5327946
83,0.000000,0.000000,0.000000,5393740
84,0.000000,0.000000,0.000000,5262667
85,0.000000,0.000000,0.000000,5459018
86,0.000000,0.000000,0.000000,4933712
87,0.000000,0.000000,0.000000,10075818
88,0.000000,0.000000,0.000000,5130056
89,0.000000,0.000000,0.000000,5458254
90,0.000000,0.000000,0.000000,4867391
91,0.000000,0.000000,0.000000,6124423
92,0.000000,0.000000,0.000000,4533315
93,0.000000,0.000000,0.000000,6452818
94,0.000000,0.000000,0.000000,5995603
95,0.000000,0.000000,0.000000,5123354
96,0.000000,0.000000,0.000000,10120540
97,0.000000,0.000000,0.000000,6116410
98,0.000000,0.000000,0.000000,9282170
99,0.000000,0.000000,0.000000,6380896
100,0.000000,0.000000,0.000000,9116771
101,0.000000,0.000000,0.000000,10790515
102,0.000000,0.000000,0.000000,7773078
103,0.000000,0.000000,0.000000,4735812
104,0.000000,0.000000,0.000000,5524296
105,0.000000,0.000000,0.000000,5787728
106,0.000000,0.000000,0.000000,6246482
107,0.000000,0.000000,0.000000,5786956
108,0.000000,0.000000,0.000000,5720385
109,0.000000,0.000000,0.000000,5392189
110,0.000000,0.000000,0.000000,5918286
111,0.000000,0.000000,0.000000,5850958
112,0.000000,0.000000,0.000000,5588549
113,0.000000,0.000000,0.000000,6647151
114,0.000000,0.000000,0.000000,6706028
115,0.000000,0.000000,0.000000,4073520
116,0.000000,0.000000,0.000000,335136
117,0.000000,0.000000,0.000000,3106901
118,0.000000,0.000000,0.000000,11661748
119,0.000000,0.000000,0.000000,16711422
120,0.000000,0.000000,0.000000,16711422
121,0.000000,0.000000,0.000000,16711422
122,0.000000,0.000000,0.000000,16711422
123,0.000000,0.000000,0.000000,16711422
124,0.000000,0.000000,0.000000,16711422
125,0.000000,0.000000,0.000000,16711422
126,0.000000,0.000000,0.000000,16445643
127,0.000000,0.000000,0.000000,16379050
128,0.000000,0.000000,0.000000,16443059
129,0.000000,0.000000,0.000000,16574132
130,0.000000,0.000000,0.000000,16705963
131,0.000000,0.000000,0.000000,16706220
132,0.000000,0.000000,0.000000,16640683
133,0.000000,0.000000,0.000000,16641456
134,0.000000,0.000000,0.000000,16706475
135,0.000000,0.000000,0.000000,16639153
136,0.000000,0.000000,0.000000,16705457
137,0.000000,0.000000,0.000000,16640173
138,0.000000,0.000000,0.000000,16705449
139,0.000000,0.000000,0.000000,16704683
140,0.000000,0.000000,0.000000,16703664
141,0.000000,0.000000,0.000000,16639164
142,0.000000,0.000000,0.000000,16704163
143,0.000000,0.000000,0.000000,16638119
144,0.000000,0.000000,0.000000,16704686
145,0.000000,0.000000,0.000000,16639397
146,0.000000,0.000000,0.000000,16703400
147,0.000000,0.000000,0.000000,16703660
148,0.000000,0.000000,0.000000,16638387
149,0.000000,0.000000,0.000000,16640183
150,0.000000,0.000000,0.000000,16705967
151,0.000000,0.000000,0.000000,16575144
152,0.000000,0.000000,0.000000,16376753
153,0.000000,0.000000,0.000000,15193475
154,0.000000,0.000000,0.000000,12295800
155,0.000000,0.000000,0.000000,11704173
156,0.000000,0.000000,0.000000,10718799
157,0.000000,0.000000,0.000000,10324835
158,0.000000,0.000000,0.000000,9865561
159,0.000000,0.000000,0.000000,9863262
160,0.000000,0.000000,0.000000,13410472
161,0.000000,0.000000,0.000000,7092811
162,0.000000,0.000000,0.000000,6379603
163,0.000000,0.000000,0.000000,6444369
164,0.000000,0.000000,0.000000,6445134
165,0.000000,0.000000,0.000000,6313040
166,0.000000,0.000000,0.000000,6575437
167,0.000000,0.000000,0.000000,6836819
168,0.000000,0.000000,0.000000,13610122
169,0.000000,0.000000,0.000000,11049609
170,0.000000,0.000000,0.000000,8212816
171,0.000000,0.000000,0.000000,8410209
172,0.000000,0.000000,0.000000,12169110
173,0.000000,0.000000,0.000000,4797548
174,0.000000,0.000000,0.000000,16704971
175,0.000000,0.000000,0.000000,8538186
176,0.000000,0.000000,0.000000,6772567
177,0.000000,0.000000,0.000000,6773090
178,0.000000,0.000000,0.000000,6575961
179,0.000000,0.000000,0.000000,6247002
180,0.000000,0.000000,0.000000,6377047
181,0.000000,0.000000,0.000000,10590078
182,0.000000,0.000000,0.000000,8151395
183,0.000000,0.000000,0.000000,6642514
184,0.000000,0.000000,0.000000,15723703
185,0.000000,0.000000,0.000000,15199710
